date,value
1959-01-01,5.111
1959-04-01,5.302
1959-07-01,5.548
1959-10-01,5.78
1960-01-01,5.969
1960-04-01,6.169
1960-07-01,6.312
1960-10-01,6.422
1961-01-01,6.449
1961-04-01,6.447
1961-07-01,6.476
1961-10-01,6.581
1962-01-01,6.598
1962-04-01,6.803
1962-07-01,7.05
1962-10-01,7.254
1963-01-01,7.453
1963-04-01,7.743
1963-07-01,8.078
1963-10-01,8.337
1964-01-01,8.468
1964-04-01,8.743
1964-07-01,9.082
1964-10-01,9.294
1965-01-01,9.47
1965-04-01,9.855
1965-07-01,10.072
1965-10-01,10.183
1966-01-01,10.336
1966-04-01,10.576
1966-07-01,10.684
1966-10-01,10.88
1967-01-01,10.99
1967-04-01,11.012
1967-07-01,11.089
1967-10-01,11.22
1968-01-01,11.496
1968-04-01,11.911
1968-07-01,12.292
1968-10-01,12.742
1969-01-01,13.236
1969-04-01,13.718
1969-07-01,14.119
1969-10-01,14.493
1970-01-01,14.745
1970-04-01,14.944
1970-07-01,15.218
1970-10-01,15.473
1971-01-01,15.814
1971-04-01,16.203
1971-07-01,16.581
1971-10-01,17.049
1972-01-01,17.425
1972-04-01,17.863
1972-07-01,18.167
1972-10-01,18.426
1973-01-01,18.95
1973-04-01,19.427
1973-07-01,19.828
1973-10-01,20.18
1974-01-01,20.15
1974-04-01,20.557
1974-07-01,21.195
1974-10-01,21.693
1975-01-01,22.949
1975-04-01,23.216
1975-07-01,23.567
1975-10-01,23.768
1976-01-01,23.122
1976-04-01,23.3
1976-07-01,23.623
1976-10-01,24.079
1977-01-01,25.242
1977-04-01,26.137
1977-07-01,26.996
1977-10-01,28.001
1978-01-01,29.334
1978-04-01,30.71
1978-07-01,32.121
1978-10-01,33.128
1979-01-01,33.892
1979-04-01,34.86
1979-07-01,35.989
1979-10-01,37.295
1980-01-01,42.514
1980-04-01,42.231
1980-07-01,41.465
1980-10-01,43.712
1981-01-01,44.853
1981-04-01,46.941
1981-07-01,49.731
1981-10-01,52.015
1982-01-01,54.863
1982-04-01,57.576
1982-07-01,59.598
1982-10-01,61.794
1983-01-01,64.425
1983-04-01,66.319
1983-07-01,68.478
1983-10-01,70.488
1984-01-01,71.38
1984-04-01,73.678
1984-07-01,76.542
1984-10-01,78.573
1985-01-01,86.184
1985-04-01,89.5
1985-07-01,91.861
1985-10-01,94.684
1986-01-01,96.271
1986-04-01,97.304
1986-07-01,97.541
1986-10-01,98.062
1987-01-01,96.601
1987-04-01,96.468
1987-07-01,97.388
1987-10-01,98.054
1988-01-01,98.744
1988-04-01,100.249
1988-07-01,102.127
1988-10-01,104.172
1989-01-01,109.071
1989-04-01,112.44
1989-07-01,114.254
1989-10-01,116.466
1990-01-01,117.193
1990-04-01,117.528
1990-07-01,119.19
1990-10-01,119.825
1991-01-01,120.012
1991-04-01,120.393
1991-07-01,120.052
1991-10-01,119.326
1992-01-01,118.188
1992-04-01,117.171
1992-07-01,115.299
1992-10-01,113.939
1993-01-01,114.504
1993-04-01,114.371
1993-07-01,112.942
1993-10-01,113.783
1994-01-01,114.058
1994-04-01,117.416
1994-07-01,122.728
1994-10-01,125.245
1995-01-01,129.336
1995-04-01,139.164
1995-07-01,143.718
1995-10-01,149.459
1996-01-01,151.677
1996-04-01,154.694
1996-07-01,159.271
1996-10-01,162.419
1997-01-01,162.666
1997-04-01,168.046
1997-07-01,172.484
1997-10-01,175.759
1998-01-01,181.407
1998-04-01,185.883
1998-07-01,186.662
1998-10-01,184.335
1999-01-01,182.499
1999-04-01,189.937
1999-07-01,192.858
1999-10-01,197.816
2000-01-01,205.563
2000-04-01,210.423
2000-07-01,224.133
2000-10-01,230.861
2001-01-01,230.818
2001-04-01,229.052
2001-07-01,226.167
2001-10-01,216.543
2002-01-01,207.768
2002-04-01,202.414
2002-07-01,197.323
2002-10-01,194.849
2003-01-01,194.412
2003-04-01,196.266
2003-07-01,196.784
2003-10-01,198.455
2004-01-01,200.535
2004-04-01,202.791
2004-07-01,207.866
2004-10-01,217.88
2005-01-01,227.719
2005-04-01,234.873
2005-07-01,241.782
2005-10-01,244.853
2006-01-01,257.751
2006-04-01,258.355
2006-07-01,271.091
