date,value
2021-10-01,18316173.0
2022-01-01,18672653.0
2022-04-01,19094483.0
2022-07-01,19415037.0
2022-10-01,19673727.0
2023-01-01,19815023.0
2023-04-01,19970301.0
2023-07-01,20151856.0
2023-10-01,20295119.0
2024-01-01,20391830.0
2024-04-01,20535189.0
2024-07-01,20711446.0
2024-10-01,20873029.0
2025-01-01,20972127.0
2025-04-01,21159358.0
2025-07-01,21373034.0
2025-10-01,21569360.0
2026-01-01,21677680.0
