date,value
2014-04-16,2335991.0
2014-04-23,2341768.0
2014-04-30,2350272.0
2014-05-07,2354916.0
2014-05-14,2361328.0
2014-05-21,2367236.0
2014-05-28,2370724.0
2014-06-04,2378186.0
2014-06-11,2385801.0
2014-06-18,2391477.0
2014-06-25,2396972.0
2014-07-02,2404577.0
2014-07-09,2408506.0
2014-07-16,2410339.0
2014-07-23,2413616.0
2014-07-30,2420285.0
2014-08-06,2422566.0
2014-08-13,2427647.0
2014-08-20,2431395.0
2014-08-27,2435932.0
2014-09-03,2436986.0
2014-09-10,2440637.0
2014-09-17,2446572.0
2014-09-24,2448625.0
2014-10-01,2451736.0
2014-10-08,2454457.0
2014-10-15,2455345.0
2014-10-22,2459197.0
2014-10-29,2461580.0
2014-11-05,2461581.0
2014-11-12,2461602.0
2014-11-19,2461622.0
2014-11-26,2461645.0
2014-12-03,2461625.0
2014-12-10,2461560.0
2014-12-17,2461495.0
2014-12-24,2461420.0
2014-12-31,2461364.0
2015-01-07,2461224.0
2015-01-14,2461084.0
2015-01-21,2460944.0
2015-01-28,2460804.0
2015-02-04,2460652.0
2015-02-11,2460490.0
2015-02-18,2460328.0
2015-02-25,2460167.0
2015-03-04,2460028.0
2015-03-11,2459908.0
2015-03-18,2459787.0
2015-03-25,2459666.0
2015-04-01,2459578.0
2015-04-08,2459693.0
2015-04-15,2459806.0
2015-04-22,2459920.0
2015-04-29,2460034.0
2015-05-06,2460182.0
2015-05-13,2460334.0
2015-05-20,2460486.0
2015-05-27,2460639.0
2015-06-03,2460749.0
2015-06-10,2460803.0
2015-06-17,2460857.0
2015-06-24,2460911.0
2015-07-01,2460975.0
2015-07-08,2461107.0
2015-07-15,2461238.0
2015-07-22,2461370.0
2015-07-29,2461502.0
2015-08-05,2461603.0
2015-08-12,2461694.0
2015-08-19,2461785.0
2015-08-26,2461876.0
2015-09-02,2461941.0
2015-09-09,2461943.0
2015-09-16,2461944.0
2015-09-23,2461946.0
2015-09-30,2461948.0
2015-10-07,2461911.0
2015-10-14,2461874.0
2015-10-21,2461837.0
2015-10-28,2461800.0
2015-11-04,2461760.0
2015-11-11,2461718.0
2015-11-18,2461676.0
2015-11-25,2461628.0
2015-12-02,2461601.0
2015-12-09,2461589.0
2015-12-16,2461578.0
2015-12-23,2461566.0
2015-12-30,2461554.0
2016-01-06,2461505.0
2016-01-13,2461450.0
2016-01-20,2461396.0
2016-01-27,2461341.0
2016-02-03,2461269.0
2016-02-10,2461174.0
2016-02-17,2461080.0
2016-02-24,2461211.0
2016-03-02,2461152.0
2016-03-09,2461196.0
2016-03-16,2461239.0
2016-03-23,2461283.0
2016-03-30,2461326.0
2016-04-06,2461345.0
2016-04-13,2461368.0
2016-04-20,2461390.0
2016-04-27,2461413.0
2016-05-04,2461489.0
2016-05-11,2461605.0
2016-05-18,2461721.0
2016-05-25,2461637.0
2016-06-01,2461761.0
2016-06-08,2461897.0
2016-06-15,2462032.0
2016-06-22,2462168.0
2016-06-29,2462303.0
2016-07-06,2462427.0
2016-07-13,2462541.0
2016-07-20,2462652.0
2016-07-27,2462763.0
2016-08-03,2462865.0
2016-08-10,2462956.0
2016-08-17,2463447.0
2016-08-24,2463538.0
2016-08-31,2463645.0
2016-09-07,2463599.0
2016-09-14,2463553.0
2016-09-21,2463506.0
2016-09-28,2463460.0
2016-10-05,2463473.0
2016-10-12,2463497.0
2016-10-19,2463520.0
2016-10-26,2463544.0
2016-11-02,2463586.0
2016-11-09,2463654.0
2016-11-16,2463722.0
2016-11-23,2463801.0
2016-11-30,2463861.0
2016-12-07,2463496.0
2016-12-14,2463531.0
2016-12-21,2463566.0
2016-12-28,2463601.0
2017-01-04,2463591.0
2017-01-11,2463548.0
2017-01-18,2463504.0
2017-01-25,2463462.0
2017-02-01,2463426.0
2017-02-08,2463436.0
2017-02-15,2463446.0
2017-02-22,2463456.0
2017-03-01,2463488.0
2017-03-08,2463650.0
2017-03-15,2463812.0
