date,value
1978-07-01,154.7939
1978-08-01,158.0594
1978-09-01,159.5009
1978-10-01,162.4463
1978-11-01,163.6561
1978-12-01,164.432
1979-01-01,164.5578
1979-02-01,166.5728
1979-03-01,168.8796
1979-04-01,171.6716
1979-05-01,174.5899
1979-06-01,177.119
1979-07-01,178.9457
1979-08-01,180.6784
1979-09-01,182.1091
1979-10-01,183.0422
1979-11-01,183.7381
1979-12-01,183.7811
1980-01-01,184.5328
1980-02-01,186.1825
1980-03-01,186.4768
1980-04-01,184.4534
1980-05-01,181.59
1980-06-01,179.7834
1980-07-01,179.2444
1980-08-01,178.8059
1980-09-01,178.4358
1980-10-01,178.5137
1980-11-01,178.7189
1980-12-01,178.693
1981-01-01,178.8278
1981-02-01,179.1355
1981-03-01,179.7672
1981-04-01,179.8026
1981-05-01,180.6258
1981-06-01,180.9787
1981-07-01,181.0389
1981-08-01,181.7163
1981-09-01,182.1541
1981-10-01,182.1093
1981-11-01,181.957
1981-12-01,182.1427
1982-01-01,182.5058
1982-02-01,182.8523
1982-03-01,183.2281
1982-04-01,183.9807
1982-05-01,184.57
1982-06-01,185.495
1982-07-01,185.6313
1982-08-01,185.8902
1982-09-01,186.0751
1982-10-01,186.4431
1982-11-01,186.8212
1982-12-01,187.8525
1983-01-01,187.985
1983-02-01,188.0155
1983-03-01,189.2554
1983-04-01,190.5952
1983-05-01,192.2174
1983-06-01,193.9867
1983-07-01,196.7685
1983-08-01,199.8275
1983-09-01,202.6723
1983-10-01,206.5272
1983-11-01,209.8765
1983-12-01,212.9273
1984-01-01,215.3294
1984-02-01,218.3293
1984-03-01,221.4447
1984-04-01,225.1752
1984-05-01,229.4791
1984-06-01,233.4139
1984-07-01,236.6163
1984-08-01,239.3469
1984-09-01,242.6203
1984-10-01,245.7603
1984-11-01,249.4085
1984-12-01,253.8307
1985-01-01,258.0207
1985-02-01,261.8266
1985-03-01,265.6662
1985-04-01,267.0666
1985-05-01,270.7536
1985-06-01,274.1502
1985-07-01,278.0219
1985-08-01,281.4733
1985-09-01,283.9485
1985-10-01,287.3445
1985-11-01,289.4827
1985-12-01,291.0726
1986-01-01,293.2369
1986-02-01,295.1257
1986-03-01,296.55
1986-04-01,298.1537
1986-05-01,300.0401
1986-06-01,302.2153
1986-07-01,304.8941
1986-08-01,307.1586
1986-09-01,309.4476
1986-10-01,311.5267
1986-11-01,313.0498
1986-12-01,314.7442
1987-01-01,314.9624
1987-02-01,315.415
1987-03-01,316.3179
1987-04-01,317.2838
1987-05-01,317.3388
1987-06-01,315.461
1987-07-01,316.9613
1987-08-01,319.3443
1987-09-01,321.8901
1987-10-01,324.3088
1987-11-01,325.0352
1987-12-01,326.8654
1988-01-01,330.2658
1988-02-01,332.4077
1988-03-01,336.3189
1988-04-01,339.4858
1988-05-01,341.2281
1988-06-01,343.3542
1988-07-01,345.4046
1988-08-01,347.3149
1988-09-01,348.8891
1988-10-01,351.4911
1988-11-01,352.7994
1988-12-01,355.2863
1989-01-01,356.608
1989-02-01,357.2372
1989-03-01,359.1453
1989-04-01,360.9494
1989-05-01,362.544
1989-06-01,363.3048
1989-07-01,365.2478
1989-08-01,366.8324
1989-09-01,368.6132
1989-10-01,370.2781
1989-11-01,372.3149
1989-12-01,373.9524
1990-01-01,376.0468
1990-02-01,376.1423
1990-03-01,375.7608
1990-04-01,374.5153
1990-05-01,375.8631
1990-06-01,375.2499
1990-07-01,372.0329
1990-08-01,373.528
1990-09-01,373.7718
1990-10-01,375.0113
1990-11-01,374.6729
1990-12-01,375.9636
