date,value
2021-10-01,18203416.0
2022-01-01,18589178.0
2022-04-01,18940724.0
2022-07-01,19243626.0
2022-10-01,19417125.0
2023-01-01,19539523.0
2023-04-01,19690790.0
2023-07-01,19845405.0
2023-10-01,19956700.0
2024-01-01,20112433.0
2024-04-01,20255508.0
2024-07-01,20403308.0
2024-10-01,20290857.0
2025-01-01,20388349.0
2025-04-01,20545448.0
2025-07-01,20763501.0
2025-10-01,20934549.0
